N-gram turi;N-gram;Chastota
Trigram;fikr argimchoq uchayotganimda;1
Trigram;argimchoq uchayotganimda shayton;1
Trigram;uchayotganimda shayton olgur;1
Trigram;shayton olgur turtib;1
Trigram;olgur turtib hayda;1
Trigram;turtib hayda hayda;1
Trigram;hayda hayda picha;1
Trigram;hayda picha tezroq;1
Trigram;picha tezroq tezroq;1
Trigram;tezroq tezroq deb;1
Trigram;tezroq deb turtkilaydi;1
Trigram;deb turtkilaydi unday;1
Trigram;turtkilaydi unday dema;1
Trigram;unday dema yonimda;1
Trigram;dema yonimda yosh;1
Trigram;yonimda yosh bola;1
Trigram;yosh bola bor;1
Trigram;bola bor deb;1
Trigram;bor deb javob;1
Trigram;deb javob bersam;1
Trigram;javob bersam ham;1
Trigram;bersam ham qoymaydi;1
Trigram;ham qoymaydi hayda;1
Trigram;qoymaydi hayda hayda;1
Trigram;hayda hayda yana;1
Trigram;hayda yana picha;1
Trigram;yana picha tezlat;1
Trigram;picha tezlat tezlat;1
Trigram;tezlat tezlat nima;1
Trigram;tezlat nima bolib;1
Trigram;nima bolib qolasan;1
Trigram;bolib qolasan deyaveradi;1
Trigram;qolasan deyaveradi arqon;1
Trigram;deyaveradi arqon daraxt;1
Trigram;arqon daraxt shoxlari;1
Trigram;daraxt shoxlari yaproqlari;1
Trigram;shoxlari yaproqlari ham;1
Trigram;yaproqlari ham jor;1
Trigram;ham jor bolishib;1
Trigram;jor bolishib hayda;1
Trigram;bolishib hayda farida;1
Trigram;hayda farida hayda;1
Trigram;farida hayda farida;1
Trigram;hayda farida deyaverishadi;1
Trigram;farida deyaverishadi shuncha;1
Trigram;deyaverishadi shuncha hahaga;1
Trigram;shuncha hahaga bir;1
Trigram;hahaga bir bechora;1
Trigram;bir bechora choliqushi;1
Trigram;bechora choliqushi qanday;1
Trigram;choliqushi qanday chidab;1
Trigram;qanday chidab tura;1
Trigram;chidab tura oladi;1
Trigram;tura oladi ozingiz;1
Trigram;oladi ozingiz oylab;1
Trigram;ozingiz oylab koring;1
Trigram;oylab koring axir;1
Trigram;koring axir hovurim;1
Trigram;axir hovurim tusha;1
Trigram;hovurim tusha boshladi;1
Trigram;tusha boshladi orqam;1
Trigram;boshladi orqam ogirik;1
Trigram;orqam ogirik bolganiga;1
Trigram;ogirik bolganiga qaramay;1
Trigram;bolganiga qaramay bolamning;1
Trigram;qaramay bolamning yonimda;1
Trigram;bolamning yonimda turganini;1
Trigram;yonimda turganini his;1
Trigram;turganini his etaman;1
Trigram;his etaman sozim;1
Trigram;etaman sozim tinartinmas;1
Trigram;sozim tinartinmas uning;1
Trigram;tinartinmas uning gap;1
Trigram;uning gap boshlashiga;1
Trigram;gap boshlashiga shubha;1
Trigram;boshlashiga shubha qilmayman;1
Trigram;shubha qilmayman nima;1
Trigram;qilmayman nima qilay;1
Trigram;nima qilay unga;1
Trigram;qilay unga ropara;1
Trigram;unga ropara kelishdan;1
Trigram;ropara kelishdan qanday;1
Trigram;kelishdan qanday qutulsam;1
Trigram;qanday qutulsam boladi;1
Trigram;qutulsam boladi bolalardan;1
Trigram;boladi bolalardan bittasi;1
Trigram;bolalardan bittasi etagimga;1
Trigram;bittasi etagimga osilgan;1
Trigram;etagimga osilgan edi;1
Trigram;osilgan edi qoltigidan;1
Trigram;edi qoltigidan ushlab;1
Trigram;qoltigidan ushlab dast;1
Trigram;ushlab dast kotarib;1
Trigram;dast kotarib oldim;1
Trigram;kotarib oldim bu;1
Trigram;oldim bu yosh;1
Trigram;bu yosh ortoqlarimning;1
Trigram;yosh ortoqlarimning eng;1
Trigram;ortoqlarimning eng kichkintoyi;1
Trigram;eng kichkintoyi ettisakkiz;1
Trigram;kichkintoyi ettisakkiz yoshli;1
Trigram;ettisakkiz yoshli bola;1
Trigram;yoshli bola edi;1
Trigram;bola edi yuzini;1
Trigram;edi yuzini yuzimga;1
Trigram;yuzini yuzimga yaqin;1
Trigram;yuzimga yaqin keltirib;1
Trigram;yaqin keltirib turib;1
Trigram;keltirib turib kongling;1
Trigram;turib kongling qolmasin;1
Trigram;kongling qolmasin seni;1
Trigram;qolmasin seni ham;1
Trigram;seni ham bir;1
Trigram;ham bir uchirib;1
Trigram;bir uchirib qoyay;1
Trigram;uchirib qoyay lekin;1
Trigram;qoyay lekin bu;1
Trigram;lekin bu domboq;1
Trigram;bu domboq betingni;1
Trigram;domboq betingni qonatib;1
Trigram;betingni qonatib olsak;1
Trigram;qonatib olsak chatoq;1
Trigram;olsak chatoq bolmaydimi;1
Trigram;chatoq bolmaydimi dedim;1
Trigram;bolmaydimi dedim bolaning;1
Trigram;dedim bolaning orqasida;1
Trigram;bolaning orqasida soya;1
Trigram;orqasida soya paydo;1
Trigram;soya paydo boldi;1
Trigram;paydo boldi u;1
Trigram;boldi u komronniki;1
Trigram;u komronniki edi;1
Trigram;komronniki edi bola;1
Trigram;edi bola boshini;1
Trigram;bola boshini boshimdan;1
Trigram;boshini boshimdan ayirarayirmas;1
Trigram;boshimdan ayirarayirmas u;1
Trigram;ayirarayirmas u bilan;1
Trigram;u bilan yuzmayuz;1
Trigram;bilan yuzmayuz kozmakoz;1
Trigram;yuzmayuz kozmakoz kelishimga;1
Trigram;kozmakoz kelishimga shubham;1
Trigram;kelishimga shubham qolmadi;1
Trigram;shubham qolmadi endi;1
Trigram;qolmadi endi undan;1
Trigram;endi undan qanday;1
Trigram;undan qanday qutulaman;1
Trigram;qanday qutulaman undan;1
Trigram;qutulaman undan qochish;1
Trigram;undan qochish qorqish;1
Trigram;qochish qorqish dunyoda;1
Trigram;qorqish dunyoda eng;1
Trigram;dunyoda eng yomon;1
Trigram;eng yomon korgan;1
Trigram;yomon korgan narsam;1
Trigram;korgan narsam shuning;1
Trigram;narsam shuning uchun;1
Trigram;shuning uchun bolani;1
Trigram;uchun bolani qolimdan;1
Trigram;bolani qolimdan tushirib;1
Trigram;qolimdan tushirib tikkasiga;1
Trigram;tushirib tikkasiga komronning;1
Trigram;tikkasiga komronning kozlariga;1
Trigram;komronning kozlariga tikildim;1
Trigram;kozlariga tikildim bor;1
Trigram;tikildim bor bola;1
Trigram;bor bola komron;1
Trigram;bola komron akangning;1
Trigram;komron akangning yoniga;1
Trigram;akangning yoniga bor;1
Trigram;yoniga bor u;1
Trigram;bor u qizlar;1
Trigram;u qizlar singari;1
Trigram;qizlar singari karashmali;1
Trigram;singari karashmali nozik;1
Trigram;karashmali nozik yigit;1
Trigram;nozik yigit seni;1
Trigram;yigit seni sutdan;1
Trigram;seni sutdan qolgan;1
Trigram;sutdan qolgan yosh;1
Trigram;qolgan yosh onaday;1
Trigram;yosh onaday allalaydi;1
Trigram;onaday allalaydi chayqatmasdan;1
Trigram;allalaydi chayqatmasdan charchatmasdan;1
Trigram;chayqatmasdan charchatmasdan avaylab;1
Trigram;charchatmasdan avaylab uchirtiradi;1
Trigram;avaylab uchirtiradi lekin;1
Trigram;uchirtiradi lekin zinhor;1
Trigram;lekin zinhor tipirchilama;1
Trigram;zinhor tipirchilama chunki;1
Trigram;tipirchilama chunki u;1
Trigram;chunki u kishining;1
Trigram;u kishining nozik;1
Trigram;kishining nozik qollari;1
Trigram;nozik qollari seni;1
Trigram;qollari seni ushlab;1
Trigram;seni ushlab qololmaydi;1
Trigram;ushlab qololmaydi ikkoving;1
Trigram;qololmaydi ikkoving ham;1
Trigram;ikkoving ham yiqilasan;1
Trigram;ham yiqilasan niyatim;1
Trigram;yiqilasan niyatim kozlarimni;1
Trigram;niyatim kozlarimni kozlariga;1
Trigram;kozlarimni kozlariga qadab;1
Trigram;kozlariga qadab uni;1
Trigram;qadab uni bosh;1
Trigram;uni bosh egdirguncha;1
Trigram;bosh egdirguncha shu;1
Trigram;egdirguncha shu otkir;1
Trigram;shu otkir zaharli;1
Trigram;otkir zaharli kinoyani;1
Trigram;zaharli kinoyani davom;1
Trigram;kinoyani davom ettirish;1
Trigram;davom ettirish edi;1
Trigram;ettirish edi ammo;1
Trigram;edi ammo u;1
Trigram;ammo u kozlarini;1
Trigram;u kozlarini olib;1
Trigram;kozlarini olib qochmas;1
Trigram;olib qochmas bekor;1
Trigram;qochmas bekor urinasan;1
Trigram;bekor urinasan hamma;1
Trigram;urinasan hamma sirni;1
Trigram;hamma sirni bilib;1
Trigram;sirni bilib oldim;1
Trigram;bilib oldim deguvchi;1
Trigram;oldim deguvchi nazar;1
Trigram;deguvchi nazar bilan;1
Trigram;nazar bilan tikilib;1
Trigram;bilan tikilib turardi;1
Trigram;tikilib turardi ana;1
Trigram;turardi ana shunda;1
Trigram;ana shunda oyinni;1
Trigram;shunda oyinni boy;1
Trigram;oyinni boy berganimni;1
Trigram;boy berganimni seza;1
Trigram;berganimni seza boshladim;1
Trigram;seza boshladim boshimni;1
Trigram;boshladim boshimni egib;1
Trigram;boshimni egib chang;1
Trigram;egib chang qolimni;1
Trigram;chang qolimni romolcham;1
Trigram;qolimni romolcham bilan;1
Trigram;romolcham bilan artishga;1
Trigram;bilan artishga kirishdim;1
Trigram;artishga kirishdim komron;1
Trigram;kirishdim komron mayna;1
Trigram;komron mayna qilyapsana;1
Trigram;mayna qilyapsana yaramas;1
Trigram;qilyapsana yaramas dedi;1
Trigram;yaramas dedi mana;1
Trigram;dedi mana hozir;1
Trigram;mana hozir birga;1
Trigram;hozir birga uchishamiz;1
Trigram;birga uchishamiz koramiz;1
Trigram;uchishamiz koramiz komron;1
Trigram;koramiz komron chaqqon;1
Trigram;komron chaqqon bir;1
Trigram;chaqqon bir harakat;1
Trigram;harakat bilan pidjagini;1
Trigram;bilan pidjagini echib;1
Trigram;pidjagini echib mujgonning;1
Trigram;echib mujgonning qoliga;1
Trigram;mujgonning qoliga irgitdi;1
Trigram;qoliga irgitdi xolam;1
Trigram;irgitdi xolam derazadan;1
Trigram;xolam derazadan hoy;1
Trigram;derazadan hoy komron;1
Trigram;hoy komron bolalik;1
Trigram;komron bolalik qilma;1
Trigram;bolalik qilma u;1
Trigram;qilma u shayton;1
Trigram;u shayton qizga;1
Trigram;shayton qizga bas;1
Trigram;qizga bas kelolmaysan;1
Trigram;bas kelolmaysan otbetingni;1
Trigram;kelolmaysan otbetingni mayib;1
Trigram;otbetingni mayib qiladi;1
Trigram;mayib qiladi deb;1
Trigram;qiladi deb qichqirdi;1
Trigram;deb qichqirdi bolalar;1
Trigram;qichqirdi bolalar tomosha;1
Trigram;bolalar tomosha qiziq;1
Trigram;tomosha qiziq bolishini;1
Trigram;qiziq bolishini sezib;1
Trigram;bolishini sezib chetga;1
Trigram;sezib chetga chiqishdi;1
Trigram;chetga chiqishdi biz;1
Trigram;chiqishdi biz argimchoq;1
Trigram;biz argimchoq yonida;1
Trigram;argimchoq yonida yolgiz;1
Trigram;yonida yolgiz qoldik;1
Trigram;yolgiz qoldik bolam;1
Trigram;qoldik bolam kulib;1
Trigram;bolam kulib nimaga;1
Trigram;kulib nimaga qarab;1
Trigram;nimaga qarab turibsan;1
Trigram;qarab turibsan farida;1
Trigram;turibsan farida qorqyapsanmi;1
Trigram;farida qorqyapsanmi dedi;1
Trigram;qorqyapsanmi dedi bu;1
Trigram;dedi bu safar;1
Trigram;bu safar yuziga;1
Trigram;safar yuziga qarashga;1
Trigram;yuziga qarashga yuragim;1
Trigram;qarashga yuragim betlamay;1
Trigram;yuragim betlamay nega;1
Trigram;betlamay nega qorqar;1
Trigram;nega qorqar ekanman;1
Trigram;qorqar ekanman dedimu;1
Trigram;ekanman dedimu argimchoqqa;1
Trigram;dedimu argimchoqqa osildim;1
Trigram;argimchoqqa osildim arqon;1
Trigram;osildim arqon gijirladi;1
Trigram;arqon gijirladi argimchoq;1
Trigram;gijirladi argimchoq sekinsekin;1
Trigram;argimchoq sekinsekin harakatga;1
Trigram;sekinsekin harakatga keldi;1
Trigram;harakatga keldi men;1
Trigram;keldi men ehtiyot;1
Trigram;men ehtiyot bilan;1
Trigram;ehtiyot bilan harakat;1
Trigram;bilan harakat qilar;1
Trigram;harakat qilar uchishning;1
Trigram;qilar uchishning nihoyatda;1
Trigram;uchishning nihoyatda ogir;1
Trigram;nihoyatda ogir bolishini;1
Trigram;ogir bolishini sezganim;1
Trigram;bolishini sezganim uchun;1
Trigram;sezganim uchun kuchimni;1
Trigram;uchun kuchimni tejar;1
Trigram;kuchimni tejar tizzalarimni;1
Trigram;tejar tizzalarimni astasekin;1
Trigram;tizzalarimni astasekin bukish;1
Trigram;astasekin bukish bilan;1
Trigram;bukish bilan kifoyalanar;1
Trigram;bilan kifoyalanar edim;1
Trigram;kifoyalanar edim suratimiz;1
Trigram;edim suratimiz orta;1
Trigram;suratimiz orta borib;1
Trigram;orta borib daraxt;1
Trigram;borib daraxt larzanglay;1
Trigram;daraxt larzanglay yaproqlari;1
Trigram;larzanglay yaproqlari shitirlay;1
Trigram;yaproqlari shitirlay bordi;1
Trigram;shitirlay bordi ikkalamiz;1
Trigram;bordi ikkalamiz ham;1
Trigram;ikkalamiz ham tishlarimizni;1
Trigram;ham tishlarimizni qisib;1
Trigram;tishlarimizni qisib bir;1
Trigram;qisib bir ogiz;1
Trigram;bir ogiz gapirguday;1
Trigram;ogiz gapirguday bolsak;1
Trigram;gapirguday bolsak kuchdan;1
Trigram;bolsak kuchdan qoladigandek;1
Trigram;kuchdan qoladigandek jim;1
Trigram;qoladigandek jim uchar;1
Trigram;jim uchar edik;1
Trigram;uchar edik harakat;1
Trigram;edik harakat sarxushligidan;1
Trigram;harakat sarxushligidan sekinsekin;1
Trigram;sarxushligidan sekinsekin boshim;1
Trigram;sekinsekin boshim aylanib;1
Trigram;boshim aylanib ozimdan;1
Trigram;aylanib ozimdan ketib;1
Trigram;ozimdan ketib bordim;1
Trigram;ketib bordim komronning;1
Trigram;bordim komronning boshi;1
Trigram;komronning boshi birdaniga;1
Trigram;boshi birdaniga barglarga;1
Trigram;birdaniga barglarga borib;1
Trigram;barglarga borib tegdi;1
Trigram;borib tegdi uzun;1
Trigram;tegdi uzun sochlari;1
Trigram;uzun sochlari peshonasiga;1
Trigram;sochlari peshonasiga tozgib;1
Trigram;peshonasiga tozgib tushdi;1
Trigram;tozgib tushdi kinoyali;1
Trigram;tushdi kinoyali tovush;1
Trigram;kinoyali tovush bilan;1
Trigram;tovush bilan pushaymon;1
Trigram;bilan pushaymon bola;1
Trigram;pushaymon bola boshladingiz;1
Trigram;bola boshladingiz shekilli;1
Trigram;boshladingiz shekilli deb;1
Trigram;shekilli deb soradim;1
Trigram;soradim u ham;1
Trigram;u ham kulib;1
Trigram;ham kulib kim;1
Trigram;kulib kim pushaymon;1
Trigram;kim pushaymon bolishini;1
Trigram;pushaymon bolishini koramiz;1
Trigram;bolishini koramiz hali;1
Trigram;koramiz hali dedi;1
Trigram;hali dedi tozgigan;1
Trigram;dedi tozgigan sochlari;1
Trigram;tozgigan sochlari orasida;1
Trigram;sochlari orasida porillab;1
Trigram;orasida porillab turgan;1
Trigram;porillab turgan yashil;1
Trigram;turgan yashil kozlari;1
Trigram;yashil kozlari menda;1
Trigram;kozlari menda galati;1
Trigram;menda galati bir;1
Trigram;galati bir kin;1
Trigram;bir kin sitam;1
Trigram;kin sitam uygotdi;1
Trigram;sitam uygotdi kuchimning;1
Trigram;uygotdi kuchimning boricha;1
Trigram;kuchimning boricha tizzalarimni;1
Trigram;boricha tizzalarimni bukib;1
Trigram;tizzalarimni bukib argimchoqqa;1
Trigram;bukib argimchoqqa surat;1
Trigram;argimchoqqa surat berdim;1
Trigram;surat berdim endi;1
Trigram;berdim endi har;1
Trigram;endi har boribkelishimizda;1
Trigram;har boribkelishimizda boshlarimiz;1
Trigram;boribkelishimizda boshlarimiz barglar;1
Trigram;boshlarimiz barglar ichiga;1
Trigram;barglar ichiga kiribchiqar;1
Trigram;ichiga kiribchiqar sochlarimiz;1
Trigram;kiribchiqar sochlarimiz birbirimiznikiga;1
Trigram;sochlarimiz birbirimiznikiga aralashib;1
Trigram;birbirimiznikiga aralashib ketardi;1
Trigram;aralashib ketardi bir;1
Trigram;ketardi bir mahal;1
Trigram;bir mahal xuddi;1
Trigram;mahal xuddi tushdagiday;1
Trigram;xuddi tushdagiday xolamning;1
Trigram;tushdagiday xolamning bas;1
Trigram;xolamning bas bas;1
Trigram;bas bas degan;1
Trigram;bas degan qichqirigini;1
Trigram;degan qichqirigini eshitdim;1
Trigram;qichqirigini eshitdim buni;1
Trigram;eshitdim buni komron;1
Trigram;buni komron ham;1
Trigram;komron ham takrorladi;1
Trigram;ham takrorladi basa;1
Trigram;takrorladi basa farida;1
Trigram;basa farida buni;1
Trigram;farida buni sizdan;1
Trigram;buni sizdan sorash;1
Trigram;sizdan sorash kerak;1
Trigram;kerak deb javob;1
Trigram;javob berdim mendan;1
Trigram;berdim mendan soralsa;1
Trigram;mendan soralsa yoq;1
Trigram;soralsa yoq dedi;1
Trigram;yoq dedi mujgondan;1
Trigram;dedi mujgondan eshitgan;1
Trigram;mujgondan eshitgan ajoyib;1
Trigram;eshitgan ajoyib narsalarimdan;1
Trigram;ajoyib narsalarimdan song;1
Trigram;narsalarimdan song mening;1
Trigram;song mening charchashim;1
Trigram;mening charchashim mumkin;1
Trigram;charchashim mumkin emas;1
Trigram;mumkin emas tizzalarim;1
Trigram;emas tizzalarim birdaniga;1
Trigram;tizzalarim birdaniga boshashdi;1
Trigram;birdaniga boshashdi arqon;1
Trigram;boshashdi arqon qolimdan;1
Trigram;arqon qolimdan chiqib;1
Trigram;qolimdan chiqib ketishidan;1
Trigram;chiqib ketishidan qorqdim;1
Trigram;ketishidan qorqdim komron;1
Trigram;qorqdim komron sozini;1
Trigram;sozini davom qildi;1
Trigram;davom qildi buni;1
Trigram;qildi buni sendan;1
Trigram;buni sendan kutmagan;1
Trigram;sendan kutmagan edim;1
Trigram;kutmagan edim bu;1
Trigram;edim bu erga;1
Trigram;bu erga seni;1
Trigram;erga seni deb;1
Trigram;seni deb kelgan;1
Trigram;deb kelgan edim;1
Trigram;kelgan edim farida;1
Trigram;edim farida dedi;1
Trigram;farida dedi harakatdan;1
Trigram;dedi harakatdan qolganimga;1
Trigram;harakatdan qolganimga qaramay;1
Trigram;qolganimga qaramay argimchoq;1
Trigram;qaramay argimchoq hamon;1
Trigram;argimchoq hamon boyagi;1
Trigram;hamon boyagi tezlikda;1
Trigram;boyagi tezlikda uchardi;1
Trigram;tezlikda uchardi qollarimni;1
Trigram;uchardi qollarimni arqon;1
Trigram;qollarimni arqon orqasidan;1
Trigram;arqon orqasidan otkazib;1
Trigram;orqasidan otkazib panjalarimni;1
Trigram;otkazib panjalarimni birbiriga;1
Trigram;panjalarimni birbiriga kirishtirdim;1
Trigram;birbiriga kirishtirdim tushaylik;1
Trigram;kirishtirdim tushaylik endi;1
Trigram;tushaylik endi yiqilamiz;1
Trigram;endi yiqilamiz deb;1
Trigram;yiqilamiz deb yalindim;1
Trigram;deb yalindim u;1
Trigram;yalindim u holimni;1
Trigram;u holimni sezmadi;1
Trigram;holimni sezmadi yoq;1
Trigram;sezmadi yoq farida;1
Trigram;yoq farida yiqilib;1
Trigram;farida yiqilib olsak;1
Trigram;yiqilib olsak olamizki;1
Trigram;olsak olamizki menga;1
Trigram;olamizki menga tegishga;1
Trigram;menga tegishga rozi;1
Trigram;tegishga rozi bolganligingni;1
Trigram;rozi bolganligingni oz;1
Trigram;bolganligingni oz ogzingdan;1
Trigram;oz ogzingdan eshitmay;1
Trigram;ogzingdan eshitmay turib;1
Trigram;eshitmay turib seni;1
Trigram;turib seni boshatmayman;1
Trigram;seni boshatmayman dedi;1
Trigram;boshatmayman dedi lablari;1
Trigram;dedi lablari sochlarim;1
Trigram;lablari sochlarim orasidan;1
Trigram;sochlarim orasidan peshonamga;1
Trigram;orasidan peshonamga kozlarimga;1
Trigram;peshonamga kozlarimga tegib;1
Trigram;kozlarimga tegib ketar;1
Trigram;tegib ketar edi;1
Trigram;ketar edi tizzalarim;1
Trigram;edi tizzalarim bukildi;1
Trigram;tizzalarim bukildi birbiriga;1
Trigram;bukildi birbiriga kirishgan;1
Trigram;birbiriga kirishgan panjalarim;1
Trigram;kirishgan panjalarim ochilib;1
Trigram;panjalarim ochilib qollarim;1
Trigram;ochilib qollarim arqon;1
Trigram;qollarim arqon atrofida;1
Trigram;arqon atrofida salanglay;1
Trigram;atrofida salanglay boshladi;1
Trigram;salanglay boshladi komron;1
Trigram;boshladi komron meni;1
Trigram;komron meni shu;1
Trigram;meni shu asnoda;1
Trigram;shu asnoda ushlab;1
Trigram;asnoda ushlab qolmasa;1
Trigram;ushlab qolmasa yiqilishim;1
Trigram;qolmasa yiqilishim turgan;1
Trigram;yiqilishim turgan gap;1
Trigram;turgan gap edi;1
Trigram;gap edi lekin;1
Trigram;edi lekin meni;1
Trigram;lekin meni saqlab;1
Trigram;meni saqlab qolishga;1
Trigram;saqlab qolishga kuchi;1
Trigram;qolishga kuchi etmadi;1
Trigram;kuchi etmadi salmogi;1
Trigram;etmadi salmogi buzilgan;1
Trigram;salmogi buzilgan argimchoq;1
Trigram;buzilgan argimchoq arqoni;1
Trigram;argimchoq arqoni birdan;1
Trigram;arqoni birdan aylandiyu;1
Trigram;birdan aylandiyu biz;1
Trigram;aylandiyu biz erga;1
Trigram;biz erga gursillab;1
Trigram;erga gursillab yiqildik;1
Trigram;gursillab yiqildik picha;1
Trigram;yiqildik picha hushimdan;1
Trigram;picha hushimdan ketib;1
Trigram;hushimdan ketib yotganimdan;1
Trigram;ketib yotganimdan song;1
Trigram;yotganimdan song kozlarimni;1
Trigram;song kozlarimni ochsam;1
Trigram;kozlarimni ochsam xolamning;1
Trigram;ochsam xolamning quchogida;1
Trigram;xolamning quchogida yotibman;1
Trigram;quchogida yotibman xolam;1
Trigram;yotibman xolam hol;1
Trigram;xolam hol romolcha;1
Trigram;hol romolcha bilan;1
Trigram;romolcha bilan chakkalarimni;1
Trigram;bilan chakkalarimni silar;1
Trigram;chakkalarimni silar bir;1
Trigram;silar bir ering;1
Trigram;bir ering ogriyaptimi;1
Trigram;ering ogriyaptimi qizim;1
Trigram;ogriyaptimi qizim deb;1
Trigram;qizim deb soradi;1
Trigram;deb soradi yoq;1
Trigram;soradi yoq xola;1
Trigram;yoq xola dedim;1
Trigram;xola dedim bolmasa;1
Trigram;dedim bolmasa nega;1
Trigram;bolmasa nega yiglaysan;1
Trigram;nega yiglaysan yigladimmi;1
Trigram;yiglaysan yigladimmi xola;1
Trigram;yigladimmi xola kozlaringdagi;1
Trigram;xola kozlaringdagi yoshlarchi;1
Trigram;kozlaringdagi yoshlarchi boshimni;1
Trigram;yoshlarchi boshimni xolamning;1
Trigram;boshimni xolamning koksiga;1
Trigram;xolamning koksiga bosdim;1
Trigram;koksiga bosdim yiqilmasdan;1
Trigram;bosdim yiqilmasdan avval;1
Trigram;yiqilmasdan avval yiglagan;1
Trigram;avval yiglagan bolsam;1
Trigram;yiglagan bolsam kerak;1
Trigram;bolsam kerak xola;1
Trigram;kerak xola dedim;1
Trigram;xola dedim uch;1
